edad,ingreso_anual,deuda_total,historial_crediticio,num_prestamos_activos,ratio_deuda_ingreso,num_retrasos_12m,empleo_estable,tipo_vivienda,num_tarjetas_credito,consultas_crediticias_6m,estado_civil,riesgo_alto
19,49466.367445689655,37676.47127662539,2,1,0.2061424279670848,1,Si,Propia,2,4,Casado,0
41,75494.4131797072,31060.815685408943,25,1,0.3902923314027396,2,No,Hipoteca,4,2,Casado,0
51,15000.0,26050.000982626716,14,1,0.5448995441126522,1,No,Propia,6,0,Casado,1
44,69791.35515233813,34397.67260986942,8,2,0.7296291106334913,0,No,Propia,4,1,Casado,0
72,22030.845929653835,30743.963938725356,13,0,0.4471652871369371,2,Si,Hipoteca,3,3,Casado,1
58,94175.61235989654,25688.044973203192,28,1,0.28988378305452955,1,Si,Propia,5,1,Casado,0
18,23393.882201669396,48713.4875850148,22,3,0.49133904152603114,1,Si,Alquiler,1,1,Casado,0
25,28680.945869158884,1060.4656897767927,27,2,0.3719166560504846,0,No,Propia,1,2,Casado,0
40,64060.593253279454,11706.703536711735,21,2,0.41126101252277336,1,Si,Hipoteca,4,2,Casado,0
55,66473.85336952591,14235.696653961699,23,2,0.39958169894385936,0,Si,Propia,4,3,Casado,0
23,38841.69803082038,8841.266759821821,7,3,0.4922752810134028,2,No,Hipoteca,3,1,Casado,0
39,59285.10086057577,31718.532186648124,21,2,0.5190315337082152,1,Si,Hipoteca,4,2,Casado,0
42,62384.49538321217,40108.39118148983,3,0,0.39011465708001836,2,No,Propia,2,5,Casado,0
35,59827.866401450854,0.0,19,2,1.0,1,Si,Propia,3,1,Soltero,0
34,39886.127061040104,20518.938539283874,19,5,0.5837163770228837,0,Si,Propia,4,4,Soltero,0
29,62630.27560214226,23566.728389017673,5,4,0.0,3,Si,Alquiler,4,1,Divorciado,1
23,85159.26012541234,24282.88087685139,0,3,0.3306295175432384,0,Si,Hipoteca,3,4,Casado,0
43,19362.788019529336,4298.240602669477,27,2,0.3961215850916276,2,Si,Propia,3,3,Casado,0
44,28998.499111454847,23733.582543447403,17,1,0.521842463109156,3,No,Propia,3,0,Casado,1
25,50681.39080901448,11777.5421625979,5,1,0.7668170792786819,2,Si,Hipoteca,2,1,Soltero,0
36,23594.398983299176,23312.457865973596,29,0,0.2561184617855774,3,No,Alquiler,1,3,Soltero,1
59,15000.0,0.0,13,2,0.6301862261931545,1,No,Propia,5,1,Casado,1
18,77328.07439704891,23448.811532620406,10,2,0.44072260393315615,1,Si,Alquiler,0,1,Soltero,0
74,15000.0,15619.32808075014,16,2,0.46582521696033835,2,Si,Propia,6,3,Casado,1
46,39940.43256189161,24750.379045062236,8,1,0.6388617751383907,0,No,Propia,5,2,Soltero,0
62,68973.60799396677,36015.854206289485,27,2,0.06725773427932585,2,Si,Hipoteca,6,4,Casado,0
66,56667.49473755181,29105.29879169559,21,2,0.5069689776547641,0,Si,Propia,2,4,Casado,0
52,40318.76585052619,45867.90403551115,6,1,0.7304939842886409,2,Si,Alquiler,3,2,Casado,1
57,22564.01058662602,22784.671736073156,13,4,0.1884123983433723,2,No,Propia,1,1,Casado,1
31,58596.69532869843,42377.69635730186,27,4,0.40046569267332344,1,Si,Propia,3,1,Casado,0
52,25290.139038328176,52499.742127603284,16,1,0.5356687531577599,1,Si,Alquiler,2,1,Casado,1
65,56648.31465795656,35475.19410927907,7,4,0.008653495122320831,1,Si,Propia,3,1,Soltero,0
62,53522.94120586891,29584.043389355775,27,3,0.4671943136813114,3,Si,Alquiler,3,3,Casado,0
37,53775.82272637839,38287.24168357577,15,0,0.34784749367660056,0,Si,Hipoteca,5,2,Soltero,0
73,33992.03102051461,36181.672349089145,11,0,0.6803613218754051,1,Si,Propia,1,4,Casado,1
66,100875.22773336974,50024.86016186517,11,6,0.25210533886358394,0,No,Alquiler,2,1,Casado,0
30,58955.165846759366,45875.98919019731,27,3,0.39159036167817335,3,Si,Propia,3,3,Soltero,0
55,43032.27689450882,46116.54420849547,27,1,0.23901866833157726,3,Si,Alquiler,2,0,Soltero,1
66,56606.76432654511,30880.519151236196,4,2,0.37619297213622666,1,No,Propia,5,1,Soltero,0
63,30638.458901892245,36824.53265384968,4,4,0.2564570184241189,0,Si,Alquiler,3,1,Casado,0
66,40342.38753805234,36450.525265119344,13,2,0.32288924620286275,2,Si,Hipoteca,2,0,Divorciado,0
25,109797.99830298792,5852.41195784591,5,5,0.17072757934633076,0,Si,Alquiler,3,1,Soltero,0
60,30815.479838942287,51378.32036850625,6,1,0.2607948031688261,1,No,Propia,4,0,Soltero,0
37,48055.68249338959,0.0,22,4,0.249859137568161,1,Si,Hipoteca,3,2,Soltero,0
50,38597.37875625585,44243.73315254074,20,0,0.30827085293354406,1,No,Propia,2,1,Casado,1
43,24009.15142938051,35339.92193715416,16,2,0.37668583869752065,0,No,Alquiler,3,3,Casado,1
56,60527.124755495155,24314.235444615893,26,2,0.0,0,Si,Alquiler,6,0,Soltero,0
38,50911.804416355226,37823.80317652503,8,1,0.4285815716279876,0,Si,Propia,3,0,Soltero,0
70,72775.68272499819,38371.38652458896,21,1,0.6478253797082456,1,No,Hipoteca,3,3,Casado,0
66,70264.44800825012,3844.001864938473,12,2,0.5507846043133474,1,Si,Alquiler,1,4,Casado,0
59,72517.69297604989,58322.52564163012,8,2,0.22662172627114602,2,Si,Alquiler,3,4,Divorciado,0
60,27044.915678725156,31442.761077033334,26,3,0.6045487464381863,1,No,Alquiler,0,5,Casado,1
71,66024.0199800774,76294.64609081841,15,0,0.23824694853232653,3,Si,Propia,1,1,Divorciado,1
58,66631.78765725237,45795.42057273413,3,2,0.45857458244718813,2,Si,Hipoteca,3,2,Casado,0
26,24473.4250448286,30987.94693830768,1,1,0.0,0,Si,Propia,3,5,Casado,1
41,42034.593944319015,16199.214280147644,12,1,0.5219008961066018,3,Si,Propia,1,5,Soltero,1
54,15000.0,27783.20925614543,12,4,0.40100476537615354,3,Si,Propia,2,3,Soltero,1
66,66740.5658095071,32996.61457165331,18,0,0.4277300792097101,0,Si,Propia,1,6,Soltero,0
58,66625.56173609933,59308.603086554416,11,5,0.40348184767052087,0,Si,Hipoteca,7,1,Casado,0
34,85759.06997795889,54533.196686210584,3,0,0.7736433811484641,3,Si,Hipoteca,2,1,Casado,1
41,44280.03730464136,39029.76964949893,9,1,0.5747558041179244,1,Si,Alquiler,1,1,Soltero,1
38,61286.73966409491,65383.823384733274,15,5,0.5431908472669404,0,Si,Hipoteca,2,1,Casado,1
68,74693.3775256327,0.0,27,6,0.5110563806968949,1,Si,Alquiler,4,1,Divorciado,0
56,31152.71178613271,39255.74773056616,23,2,0.8011563904150281,0,Si,Alquiler,0,0,Soltero,0
72,27350.87146705752,55113.03837040869,18,2,0.34960353081252166,2,Si,Hipoteca,1,0,Casado,1
58,31927.86997309588,40948.755428311015,7,4,0.12227556181561433,2,Si,Propia,4,1,Casado,0
56,41267.61329486947,3343.8404235300295,5,3,0.7433945140997625,1,Si,Propia,1,0,Casado,0
30,28236.14110884617,57788.86267035588,3,2,0.3049646169472392,1,Si,Propia,0,2,Divorciado,1
28,33004.3072509694,45226.97126746869,29,5,0.4991285350053974,1,Si,Alquiler,5,0,Divorciado,0
63,72022.87922583113,36860.2392042692,6,0,0.504265812365585,2,No,Hipoteca,2,2,Casado,1
36,47591.33421264269,31767.159823121445,13,3,0.25320948703793833,0,Si,Hipoteca,4,2,Soltero,0
28,57667.4593414859,69874.04136297508,26,2,0.11726446242001498,2,No,Hipoteca,5,2,Soltero,0
30,36232.080297035616,38890.35087465904,12,1,0.6131846184486996,0,Si,Alquiler,3,4,Casado,1
63,34590.864270441496,25161.606825256724,20,3,0.6536880683745881,0,Si,Hipoteca,1,2,Casado,0
62,57138.89723850993,13772.429982088805,4,3,0.5266624813558053,0,Si,Propia,4,4,Soltero,0
18,53151.55820008513,45150.58278417229,8,2,0.48042971992095473,2,Si,Alquiler,5,1,Soltero,0
57,69449.66695770173,49724.667905512026,28,0,0.12031975143264045,1,Si,Alquiler,3,1,Soltero,0
61,82539.82495009982,31130.311089673793,2,3,0.33363839969184367,1,No,Propia,4,6,Soltero,0
36,32714.69489308988,18844.430403078462,9,1,0.6427331450144511,0,No,Hipoteca,3,3,Divorciado,0
29,71529.61344409452,56601.131964241,14,2,0.2439566471973237,0,Si,Alquiler,5,2,Divorciado,0
25,23004.845807670932,12251.691646063351,19,3,0.4265598687291693,0,No,Alquiler,2,2,Divorciado,1
25,101844.46707008209,69388.9076266396,20,0,0.492232113954939,1,Si,Propia,1,4,Casado,0
70,30342.39867154178,15309.323633039372,16,1,0.5029284540323926,0,Si,Alquiler,3,5,Casado,0
62,67265.764243919,4434.039723026646,22,2,0.19508453613341425,2,No,Alquiler,1,5,Divorciado,0
29,22818.99153138336,6992.6660527326785,23,1,0.3764567258649474,0,Si,Alquiler,3,3,Soltero,0
65,46197.72784633003,7805.583434135311,5,1,0.5691692973038696,0,Si,Propia,1,4,Casado,0
50,88643.3285538379,25268.077919263043,24,3,0.7718074136134265,0,Si,Alquiler,3,6,Casado,0
62,29557.396200348183,20636.549687983133,2,4,0.3568347498286596,1,Si,Alquiler,3,0,Casado,0
43,105104.65419715556,50492.79649661431,17,3,0.4822327708703257,1,Si,Alquiler,5,1,Casado,0
56,49868.110072273856,47641.49630578961,4,2,0.1680656113130754,0,Si,Alquiler,2,3,Divorciado,0
45,74392.81344956665,25529.778819686202,12,2,0.3514712499597348,1,Si,Propia,3,1,Soltero,0
22,60073.61433759008,92067.6881152974,24,6,0.30000457669383157,0,Si,Hipoteca,2,2,Soltero,0
25,61426.00163990918,25264.778664300142,26,3,0.7875858054387529,1,Si,Alquiler,6,1,Casado,0
42,15000.0,27929.6728987427,0,0,0.5466258017060112,0,Si,Propia,1,4,Divorciado,1
44,38178.68017554884,4451.641037352303,16,3,0.41868840382948747,3,Si,Propia,2,5,Divorciado,1
63,79899.41156209259,28389.19350750059,25,2,0.019255755982659495,1,Si,Propia,3,3,Casado,0
40,41391.96995575007,35948.013827822,2,1,0.46168160946724646,0,Si,Propia,5,3,Soltero,0
47,53470.80206794533,6315.582122123775,25,3,0.4636941963296827,0,Si,Alquiler,2,1,Casado,0
62,15000.0,20026.1715038061,18,1,0.35463563327781833,3,No,Alquiler,1,2,Casado,1
64,36560.5764749814,36540.214599512256,20,4,0.40933890367746506,0,Si,Propia,5,1,Casado,0
40,78075.98244078664,19503.290417984597,19,2,0.7602995059283064,3,No,Hipoteca,7,3,Soltero,1
66,17934.264201826492,15316.816552581091,21,1,0.5897517816839737,2,No,Hipoteca,7,3,Casado,1
64,67926.97592490411,45642.66028407886,11,3,0.22292705274725055,0,No,Alquiler,3,4,Soltero,0
37,54444.45346462464,4357.7237773387205,7,1,0.7904737298108073,0,No,Propia,3,3,Soltero,1
35,44101.11284942054,8241.552428126874,7,1,0.2411493680709418,1,No,Hipoteca,2,3,Divorciado,0
35,43001.88644194982,33547.58681168559,14,1,0.7232089061343734,3,Si,Propia,1,6,Divorciado,1
19,37724.257548050315,46923.18525480567,10,3,0.25518136553931176,2,No,Propia,1,2,Casado,0
21,39950.72569857593,36110.4793245324,19,1,0.36972315875013595,2,Si,Propia,2,2,Soltero,0
47,73243.50562027893,25522.25489287579,0,1,0.0,1,Si,Propia,2,2,Casado,0
50,39198.90464388064,23892.227615918153,28,0,0.50546993389348,3,Si,Propia,3,2,Casado,1
53,95189.75805480768,50208.83765653073,15,2,0.00741577316901515,1,Si,Alquiler,3,2,Soltero,0
35,57488.3125760803,47180.028659413656,29,1,0.4414654374796164,2,Si,Hipoteca,2,0,Casado,0
54,35593.45177429319,30996.985036858114,13,3,0.3130785990462505,0,No,Hipoteca,6,4,Divorciado,0
36,74334.14881214035,24447.626017269642,6,2,0.3153196944849011,0,Si,Hipoteca,4,2,Soltero,0
64,65597.39857691442,30705.44385290607,5,1,0.4787982985940667,0,Si,Alquiler,3,2,Casado,0
45,15000.0,15456.051028138509,20,3,0.5639178220437883,0,Si,Propia,2,2,Casado,1
57,24138.21607456156,26996.486972101997,3,1,0.6617558918417953,3,Si,Propia,3,1,Casado,1
37,47114.49246993969,20209.266560188695,21,1,0.16606084781031774,3,Si,Alquiler,1,3,Casado,0
66,15000.0,27983.103632430804,7,2,0.33776634474511014,2,Si,Alquiler,1,1,Soltero,1
50,102263.24754929032,20926.314606781965,21,2,0.39045907350874703,1,Si,Alquiler,4,3,Soltero,0
29,70555.80455098354,40479.037478759994,18,1,0.5205912445242511,1,Si,Propia,2,0,Soltero,0
68,49666.678824088456,46368.10799698871,24,2,0.516504698985653,4,Si,Alquiler,4,2,Divorciado,1
32,41432.33615966841,22405.683595706236,2,1,0.2310583650687195,3,No,Alquiler,3,1,Casado,1
58,35008.40864102503,13762.406622665378,3,1,0.6403721149119264,1,Si,Hipoteca,4,2,Soltero,0
56,15000.0,44232.43468368346,12,1,0.4820234808521754,1,Si,Hipoteca,5,2,Soltero,1
19,15000.0,33695.17625576883,20,2,0.7577951956257605,0,Si,Propia,2,1,Soltero,1
46,97528.01828169018,22665.278429659556,26,1,0.463416627113635,0,Si,Propia,2,1,Casado,0
58,89339.99098081462,57511.03826726414,1,0,0.0,2,Si,Propia,0,2,Soltero,0
27,35605.556126898984,18699.314790670134,10,2,0.23532154451082965,2,Si,Propia,5,1,Divorciado,0
19,72699.97890456143,0.0,15,3,0.3677975169811152,0,Si,Propia,4,1,Soltero,0
68,62660.519374925774,15840.81258736004,9,2,0.23115555629233753,1,Si,Propia,6,3,Divorciado,0
28,65607.19891622105,62367.56953782625,14,4,0.2237720170700143,1,Si,Alquiler,1,3,Casado,0
30,15000.0,23645.925378663855,26,0,0.7808777965772649,0,Si,Hipoteca,2,1,Divorciado,1
27,15000.0,19691.214171280848,9,1,0.1501360450477096,0,No,Alquiler,3,2,Soltero,1
31,79564.85897674723,30532.06242507127,1,0,0.2941350373861687,2,Si,Alquiler,3,2,Soltero,0
35,15000.0,50221.26175785803,5,1,0.4132375645523607,2,No,Propia,1,0,Casado,1
68,46295.16146543712,28342.000185656834,13,3,0.13692976213196223,1,Si,Propia,3,4,Soltero,0
71,40807.441844555324,41826.9516381728,1,3,0.36738338890386785,1,Si,Propia,2,3,Casado,0
26,38496.22595808979,26214.675381263834,9,2,0.0,1,Si,Propia,1,1,Soltero,0
74,57861.27055726642,41984.223422927316,16,1,0.28978479251070655,1,Si,Hipoteca,4,2,Divorciado,0
56,33060.18925553871,33605.25587803023,7,1,0.17628365785475142,2,Si,Alquiler,4,1,Casado,0
45,59893.3865616262,22040.164502215554,25,1,0.33864698484858685,1,No,Propia,2,4,Soltero,0
20,53528.88536727987,35161.83953202673,15,4,0.38884547159268035,0,No,Alquiler,2,1,Casado,0
37,102468.30885126063,19149.801845705326,13,2,0.6697397943633354,1,No,Alquiler,0,4,Soltero,1
23,15364.765204546762,2436.2329633378868,9,3,0.27795337190986014,1,Si,Hipoteca,5,2,Casado,0
44,50731.72459762067,29602.244122957225,12,0,0.827439392846673,1,Si,Propia,2,0,Divorciado,0
70,60783.627496944086,4212.512842203014,0,1,0.44245068205016874,0,Si,Alquiler,1,2,Soltero,0
19,43589.9361116926,41948.59071057776,9,0,0.21143507988946386,2,Si,Hipoteca,2,1,Soltero,0
46,16573.122302804048,29250.184565503605,29,1,0.4270304380873362,1,Si,Hipoteca,2,1,Soltero,1
55,81427.56951637985,58465.83896847667,21,3,0.6471050272475614,1,No,Propia,5,2,Divorciado,0
20,58423.3582536013,23395.257779515065,11,2,0.18645262535971324,0,Si,Alquiler,5,0,Soltero,0
33,18327.58217683515,29599.456063129517,29,3,0.7884431230837962,1,Si,Hipoteca,1,4,Soltero,1
47,60966.6990639565,607.4789770697316,16,5,0.5064324641500771,1,Si,Alquiler,2,1,Soltero,0
57,92539.15175132142,7918.133776589086,23,3,0.17119401528411038,1,Si,Hipoteca,1,2,Casado,0
19,49092.101664602,0.0,13,0,0.2955585993374521,0,Si,Alquiler,2,3,Casado,0
34,49944.683263235944,51549.87622292328,4,2,0.3168657511819538,2,Si,Hipoteca,2,2,Soltero,0
58,89200.12577608298,20808.91370011762,18,4,0.6216580371290826,1,Si,Hipoteca,4,1,Casado,0
29,25740.400456218667,56541.59502786809,4,1,0.1641242863057764,0,No,Alquiler,2,1,Soltero,1
52,93188.80106551704,0.0,14,1,0.7078922866211446,1,Si,Propia,0,1,Casado,0
60,74322.77675920592,60961.48797088215,12,1,0.6283208298132575,1,Si,Propia,0,1,Soltero,0
18,26894.525900499615,28639.54218590243,16,3,0.7328746439419933,0,Si,Hipoteca,2,0,Casado,1
72,33293.27500389711,36796.94777930662,0,0,0.4117622214494032,0,No,Propia,3,3,Casado,1
62,36879.67915794276,8741.145396336622,27,5,0.6469771425613245,1,No,Hipoteca,1,0,Casado,1
32,15000.0,40545.79837674654,13,1,0.3518565995110521,2,Si,Propia,5,0,Soltero,1
43,56511.793726772026,22521.71707889579,3,2,0.6043294365929527,1,No,Hipoteca,2,3,Soltero,1
54,28026.324918803668,6120.915559095338,24,1,0.41750774199200086,0,Si,Hipoteca,4,1,Casado,0
38,57413.78303578263,5846.6729419613075,29,1,0.7602135927220011,2,No,Hipoteca,4,0,Divorciado,1
66,17726.41874186958,5492.991268353999,8,2,0.4536665613970734,1,No,Propia,3,5,Casado,1
48,73075.33092236248,37604.79191593659,16,2,0.23107023336212837,3,No,Hipoteca,2,4,Divorciado,0
42,68440.64825326257,17287.367682768043,2,1,0.7025794795393069,1,Si,Alquiler,5,3,Soltero,0
40,32353.024648494622,0.0,12,2,0.44170207572382053,1,Si,Propia,3,2,Soltero,0
41,58991.22894705289,37385.990280754166,11,1,0.2926718831151152,2,Si,Hipoteca,3,3,Casado,0
74,52073.013982739496,0.0,15,1,0.2831884847374559,1,Si,Propia,3,1,Casado,0
55,87057.48715382279,56581.441939881915,3,2,0.22198638300088824,1,Si,Propia,5,2,Casado,0
45,24188.025802628195,69728.21152546504,17,1,0.11351329284116174,0,Si,Alquiler,2,2,Soltero,1
38,46192.55053764633,3751.526489465232,22,4,0.3155550106921379,1,Si,Alquiler,3,0,Casado,0
71,33982.909082305676,51049.012632280865,2,1,0.4409684260728692,0,No,Hipoteca,1,0,Divorciado,1
60,51120.45492750419,36981.960048110086,16,1,0.3237585453212309,1,No,Propia,0,4,Soltero,0
35,63331.84006958983,19999.2264690144,0,2,0.0,5,No,Propia,1,2,Casado,1
53,33704.815548157276,20932.551587403243,18,1,0.09258544445688016,2,Si,Hipoteca,5,2,Soltero,0
52,40897.34446526969,43089.56625820215,21,1,0.58801573269942,1,Si,Propia,2,0,Soltero,1
62,74151.01995143406,29200.98404793083,3,3,0.37711046092100853,3,Si,Propia,3,2,Casado,0
72,83933.11654816107,0.0,16,1,0.05880912229772628,1,Si,Hipoteca,4,0,Soltero,0
26,62337.90088007196,71460.28806007045,6,2,0.3288879562855307,0,No,Alquiler,3,1,Divorciado,0
70,46550.92253142103,38663.48371969609,1,3,0.4249228209928082,2,Si,Propia,2,2,Soltero,1
55,44172.57697407127,28959.784383659095,11,2,0.5910704002517164,2,Si,Hipoteca,3,1,Casado,0
47,63703.15821818225,15631.535206303126,4,0,0.2627254293180489,0,No,Hipoteca,8,2,Soltero,0
61,55694.17503512179,26220.78992667138,15,1,0.5268551126694451,1,Si,Hipoteca,2,2,Casado,0
51,15000.0,55383.74517702382,7,3,0.39556103831766787,0,Si,Propia,4,5,Casado,1
49,64309.63080769757,35232.36869092403,22,2,0.3258638284121118,0,Si,Propia,6,1,Soltero,0
20,28485.755264435946,37507.4924889601,26,2,0.5746059593599611,0,Si,Propia,0,3,Casado,1
20,15000.0,5016.587607062189,27,2,0.21101663422961842,1,No,Propia,4,0,Divorciado,0
45,15000.0,23007.394475465553,7,3,0.5894685962114563,0,No,Alquiler,1,2,Soltero,1
61,44597.39072041702,31021.03013486696,12,0,0.1717188450338819,0,Si,Hipoteca,4,4,Casado,0
32,24586.89094543494,43931.326869150835,25,3,0.2847358496872403,1,Si,Propia,2,3,Casado,1
58,15000.0,21683.675802426915,13,4,0.32312102705586715,1,Si,Alquiler,3,0,Casado,1
40,41038.61232907973,48557.37530950428,10,2,0.3778313735219908,0,No,Hipoteca,1,1,Soltero,0
57,37735.72912785335,7112.93583309116,5,4,0.0,1,Si,Propia,1,0,Casado,0
28,46252.4721335405,31390.726461739236,15,1,0.42110805351961533,2,No,Alquiler,3,0,Casado,0
65,34277.55114894057,28047.70242203092,22,2,0.03457117664893855,0,Si,Alquiler,6,2,Soltero,0
49,95733.24158818196,0.0,24,2,0.43352681805459814,0,No,Propia,3,3,Casado,0
74,62933.43236709101,29045.83686648207,21,2,0.4548655421175066,0,No,Alquiler,3,0,Casado,0
71,37509.66690946306,18347.90958867725,24,2,0.5953286876928101,0,No,Propia,4,3,Soltero,0
53,48409.32906381594,58275.494549858544,14,3,0.13293704807408252,0,No,Propia,3,2,Casado,1
50,85366.06668738369,21794.879281578258,15,1,0.4458656988781327,1,Si,Hipoteca,1,2,Soltero,0
41,73915.57029338728,37017.4106918543,12,1,0.3904607395674575,0,No,Propia,3,2,Divorciado,0
56,15094.704640624193,5379.16034369318,11,4,0.28645132960898234,1,Si,Alquiler,0,5,Soltero,0
51,25642.735979334262,34731.37786826448,17,0,0.18502959653904086,1,No,Hipoteca,2,4,Casado,1
73,30453.82814941649,21699.073827809014,28,3,0.41616829644522224,2,Si,Propia,2,2,Casado,0
45,39007.501226604785,14474.470320640474,17,4,0.6673839928695691,0,Si,Alquiler,1,3,Soltero,0
54,35114.41992809894,86677.84463874885,13,4,0.3518796573195123,1,No,Alquiler,4,2,Casado,1
24,50850.23137152694,22931.019425002614,1,1,0.6507493165197729,1,Si,Alquiler,2,2,Soltero,1
21,68393.0327754722,25761.0214135212,21,3,0.6291906682456937,1,No,Propia,3,2,Casado,0
54,72566.50723456214,48039.86905500275,1,2,0.0,0,Si,Propia,3,2,Soltero,0
73,41830.06642751773,14631.4663694799,2,2,0.22815396117871514,1,Si,Propia,4,0,Casado,0
18,15000.0,38065.445548217394,28,3,0.29024826234876977,0,Si,Propia,1,3,Casado,1
18,23989.75145320646,40206.408248883614,23,1,0.6647625149987274,0,No,Alquiler,3,1,Casado,1
64,37005.63025924924,34894.00852923414,7,5,0.39601227643017617,0,Si,Hipoteca,3,5,Casado,0
37,18874.13851871606,75926.78631858717,10,1,0.6581315777357258,0,No,Alquiler,3,0,Soltero,1
36,78521.47466754034,13914.619009426626,11,6,0.37271945677119206,0,Si,Propia,2,0,Casado,0
46,20511.4735354818,60752.01203147957,3,2,0.6637415703484895,2,Si,Hipoteca,4,1,Casado,1
27,65426.57611838008,39442.808048511324,8,0,0.49046684720214384,2,Si,Alquiler,1,0,Casado,0
35,15000.0,48188.992263798704,23,3,0.38085335750137644,1,Si,Alquiler,4,3,Soltero,1
45,66430.02753240135,36824.68743366854,16,4,0.6349437858862234,2,Si,Alquiler,6,5,Soltero,1
52,46518.28233331036,67565.54703488373,23,3,0.2990796820446031,1,Si,Hipoteca,2,1,Casado,0
60,87813.26755756377,23598.441534557427,15,3,0.8041460263450491,0,Si,Alquiler,6,1,Soltero,0
64,21710.93483634175,39944.40476886737,16,3,0.10768637529365216,0,No,Alquiler,1,1,Casado,1
48,35897.12998471013,56109.45881141353,14,3,0.31389398380624134,1,No,Hipoteca,5,1,Casado,0
44,40739.18496473901,18823.146058574835,19,0,0.42015759810355613,0,Si,Alquiler,1,1,Divorciado,0
28,46187.4982462422,50008.733545933836,25,1,0.2516379006484085,1,Si,Propia,1,3,Soltero,0
66,41350.47922743773,29627.23488811322,21,3,0.47887274602075125,2,Si,Hipoteca,2,1,Casado,0
66,41833.03585227532,5302.3274533124495,6,3,0.37588198938983824,0,Si,Propia,2,2,Casado,0
55,41423.436415358425,968.2084290022613,9,0,0.4659773679501838,0,Si,Alquiler,5,4,Divorciado,0
22,15000.0,28183.603332492294,28,2,0.22217832834033274,1,Si,Alquiler,3,0,Casado,1
25,74833.3625401942,49817.70243208695,3,2,0.19677366018990408,2,Si,Propia,1,4,Casado,0
51,121528.4141908421,0.0,23,0,0.39427909274490575,2,No,Hipoteca,4,5,Casado,0
65,57456.7776150247,34009.00078257693,23,4,0.5458178895784999,1,Si,Propia,3,2,Divorciado,0
69,21606.228803542654,47847.54269769816,13,3,0.7686890921458518,3,Si,Alquiler,2,3,Casado,1
